article_id‰full_name‰gender
b34152b4153e04c78223970f31f9db0e‰Fernando Cabral Martins‰male
340a6e2d58597da46301d556b2a3203f‰Mari Luz Sánchez García Arista‰female
c54fe9824dc6b0838010798f5f8bd708‰Manoj Kumar Sharma‰male
ce8c7c9efd11da131da01c5dd54cd529‰Gail Dines‰female
091c6c8267464c0d375db5a959eea1bf‰Mark Zuckerberg‰male
9874773212e62d5057ad9f15d56727d3‰Maxim A Suchkov‰male
77c787fa3924f692e27cce1b6207d0c0‰Jordi Mora‰male
77c787fa3924f692e27cce1b6207d0c0‰Javier Delgado‰male
76ec8469671d800ec64c1ea07a90831e‰Francisco González‰male
4bd9b3db6a056c870dcee2f3ba838f83‰David Horst‰male
b942f7cf2fcc00743baf88ea5f80f537‰Al Assad‰male
8653841bd94d37aa0a38c4bf7ae69753‰Miguel Ángel García‰male
3d0205308b06721ca758a3e10603d5d8‰Michael Bruford‰male
266d75d5042e7e34616ff29795a550ee‰Michael Kiefer‰male
6bd4aba1a7aa85d3b470b30fe4446338‰Lloret Turismo‰unknown
3903a1a26f13b791bbb77db31303ea13‰Antonio Cano‰male
76e101a886bd20ca7a7a1c465303027d‰Carlos Roldán‰male
eaa1996bcfccd54d0060b8e0b12ba984‰Efe Lu Jiehua‰male
d0aab862ed6e8634dda6c5a0fc6cb7f6‰mamaLos investigadores‰unknown
18be8f091aeed07a149ba06438742ca7‰Eduard Dubov‰male
3c062916d0caa1c73c1e5676585792b1‰Ortega y Gasset‰unknown
3c062916d0caa1c73c1e5676585792b1‰Sigmund Freud‰male
bdf7c426984e39a984d1c4dd8dbe13d8‰Dolores Aveiro‰female
3223ca8a517d366a100a76571aedb468‰Edward Norton Lorenz‰male
b7646084e9ae47ca8cfdfcd5282df7ae‰Nathan Mueller‰male
b7646084e9ae47ca8cfdfcd5282df7ae‰Steven Davis‰male
61cc8b5400b7acad0e1bd530ec886f50‰Josué Ortega and Philipp Hergovich‰male
61cc8b5400b7acad0e1bd530ec886f50‰Psinet de la UOC‰unknown
61cc8b5400b7acad0e1bd530ec886f50‰Adrián Montesano‰male
34882594847d0c34aa4f12bfaffc8eed‰Luigi Garlachelli‰male
34882594847d0c34aa4f12bfaffc8eed‰Emanuela Marinelli‰female
34882594847d0c34aa4f12bfaffc8eed‰Matteo Borrini‰male
34882594847d0c34aa4f12bfaffc8eed‰Paolo di Lazzaro‰male
97e3ec586b9c0118e66cf867af91e44b‰Blanco Valdés‰unknown
b03a12167706a9075cbadf1cf904de97‰Carmena Son‰female
b03a12167706a9075cbadf1cf904de97‰Rommy Arce‰female
299818d7e2cb41b64956c6e6f8341d00‰Francisco Fernández González‰male
0b0fbf6cba7e3124a4d731b16f6b7069‰Ignacio Sánchez Cámara‰male
d0b50e42dfd4df44e1c88c4272ce55db‰Sergei Skipral‰male
da2887443eabea4b13ab3075c2197de6‰Fernando de Magallanes‰male
da2887443eabea4b13ab3075c2197de6‰Francisco de Orellana‰male
da2887443eabea4b13ab3075c2197de6‰Núñez de Balboa‰unknown
da2887443eabea4b13ab3075c2197de6‰Francisco Pizarro‰male
da2887443eabea4b13ab3075c2197de6‰Cosme de Churruca‰male
da2887443eabea4b13ab3075c2197de6‰Hernán Cortés‰unknown
da2887443eabea4b13ab3075c2197de6‰Juan Sebastián Elcano‰male
da2887443eabea4b13ab3075c2197de6‰Alejandro Malaspina‰male
a86a386c1d5e2fadf92f62eb817d8b34‰Néstor Pérez-Méndez de la‰male
a86a386c1d5e2fadf92f62eb817d8b34‰Alfredo Valido de la Estación Biológica de Doñana‰male
cdad9c322be04f4f24f2fce1be9b5dfd‰Rick Gates‰male
cdad9c322be04f4f24f2fce1be9b5dfd‰Paul Manafort‰male
cdad9c322be04f4f24f2fce1be9b5dfd‰Michael Flynn‰male
cdad9c322be04f4f24f2fce1be9b5dfd‰George Papadopoulos‰male
8660aa10e90c04b388990d8f72396676‰La Salle San Rafael‰unknown
1fb5f6a3c5112d08f2d30f58be247ae7‰Fernando el Católico‰male
1fb5f6a3c5112d08f2d30f58be247ae7‰Marie Curie‰female
c5e00319dcf694e265d56fc82f939698‰James Comey‰male
c5e00319dcf694e265d56fc82f939698‰Christopher Wray‰male
3ad061513bb48abbed78e5778467e687‰Ramón Pellitero‰male
3ad061513bb48abbed78e5778467e687‰Enrique Serrano‰male
03bf5f537b071e530a79098402478c8f‰la Panspermia‰unknown
18f2bd8adddafeab8ac51b2475df0a9b‰Andrew Sheperd‰male
18f2bd8adddafeab8ac51b2475df0a9b‰Martin Siegert‰male
c0fb1671de1881818a646d8e2a2750cf‰Clifford Nass‰male
c0fb1671de1881818a646d8e2a2750cf‰Karl MacDorman‰male
3f2352c267641707d00bef5cffa76bcd‰Daniel Antoine‰male
6328ab822298816c77ef58148a3a176e‰Karen Duff‰female
214d2193046c4acad8ff6f55e8378dcd‰Nazario Martín‰male
214d2193046c4acad8ff6f55e8378dcd‰Fernando Carballo‰male
4ab297a85c7c66275fb5eb3a16fe0756‰Severiano Delgado Cruz‰unknown
4ab297a85c7c66275fb5eb3a16fe0756‰Luis Portillo Pérez‰male
1d5de377861c9abfbb0e7fc2bf713029‰Robert Kool‰male
0aa3fec3078b4e09ff55c956b978d464‰Bruno Rafael‰male
260305f9463d6b6c2e53b7efb9f04640‰Bruce Banner‰male
260305f9463d6b6c2e53b7efb9f04640‰Tony Stark‰male
07201a61a96ba452711ce41c43caad39‰Jesús Manuel Hurtado‰male
e69b76bb45cbce788aa41e89e1dd69c3‰Lionel Messi‰male
49398231917cff1156ca6260cc2ba670‰José Luis Ferris‰male
49398231917cff1156ca6260cc2ba670‰José Luis Rico‰male
f2faa7f7fa083c9eceda9b2282754048‰Rodrigo Crespo‰male
ac60bb16a8a7796c2ccae9b560d29538‰Manuel Durán‰male
8442ae25275b27d3881d8073dab08476‰Jaime Rivera‰male
8442ae25275b27d3881d8073dab08476‰Julio Cerviño‰male
dc22f27baf26e50ae04b5bb5f89b4a5a‰Roger Rosenberg‰male
01f3efe081a4dab82447d81548e512d0‰Valeria Pino‰female
642c01297325aada85da84bd09a3df6f‰Chris Wilcox‰male
dd29075aa52ce703da7ef97b9a9bfeea‰Polícía Judical‰unknown
dd29075aa52ce703da7ef97b9a9bfeea‰Abel Caballero‰male
883b14f0ae3ae5e179ee5a98e63d4dba‰Ferran Font‰male
d3e0e992cc35cf52ccf2733b687a49b6‰John Kioko‰male
997ea47616cc0f1ae735661f8af20598‰Ana Monreal-Ibero‰female
4b8e4e5812cffd8a859c176c4300b6cc‰Arnold L Gesell‰male
9c9e31bfc28649fc6f49a52ab0cdde54‰Dan Edmunds‰male
3138c9656280cce70fa831b32a5de5a6‰Doña Letizia‰female
60e95fd18108d4e832c97ad98717fe9c‰Joseph Harmatz‰male
60e95fd18108d4e832c97ad98717fe9c‰Sigmund Rascher‰male
69b02dbbc6d1c182cf0063e55eebe4d6‰Walter Espinoza‰male
d22bf9a1ddeba70e88bd839de6be41b6‰Ove Hoegh-Guldberg‰male
d22bf9a1ddeba70e88bd839de6be41b6‰Pedro Frade‰male
b491864e4cbbd80c1a058bf82e6ae230‰Alexander Torshin‰male
ce5bfe87c356c10cecabfdba4c28ea23‰Pedro Chalmeta Gendrón‰male
dee2f2327b6208834f7ba8481dc8e308‰Rafael Pampillón‰male
519687a4d544e134526ed652c1858773‰Daniel Faber‰male
519687a4d544e134526ed652c1858773‰Zach Weinersmith‰male
519687a4d544e134526ed652c1858773‰Erik Demaine‰male
23b740dc3f91b91494ce68a00b34127a‰Marta Villarino‰female
75f3acce8b4eb44ce4b9868e84791178‰Vic Tandy‰male
b494fe9e08cdcba302be2af1afaa3928‰Lorraine Whitmarsh‰female
b494fe9e08cdcba302be2af1afaa3928‰Stephan Lewandowsky‰male
fc594721c9c29b29aa21a877c4f7b262‰Carmen Iglesias‰female
e9356d47eb626fea6e9a7d89d148b914‰José María Madiedo‰male
0eb781684929176e003cec18b1a975d4‰Leigh Fletcher‰female
d9017589e98288b6b9769413f51a7ffc‰Clara Martín‰female
e971a5674cf4edca752e3b93e9ee47d0‰Alexander Shulgin‰male
e262181dbd496f8f873bd1ee81646936‰Beatriz Barros de Lis‰female
e262181dbd496f8f873bd1ee81646936‰José Folgado‰male
aa0cb1a2b930272007c281f919a25772‰Luján Soler‰unknown
c1ff451067fd5640306ee0135207c0c1‰Andreas Pérez‰male
eb77a208fb61cc28b3ceb74f8a9f8576‰Ana de Austria‰female
926f40a6699ff559be5ad82ee8a82ade‰José Ramón Ubieto‰male
f11c7eb34674444226a5f5c5ef6a0e4f‰Karl Popper‰male
7e4c0e26ad9eb0fd27230f7457ba6e91‰Magic Johnson‰unknown
ba3b70cdb5f9b7037cb66e28a3c2a07f‰Al Assad‰male
ba3b70cdb5f9b7037cb66e28a3c2a07f‰Eyal Zisser‰male
2cdd8ffd1f43d51455f6fe77d7e2d381‰Marie Curie‰female
2cdd8ffd1f43d51455f6fe77d7e2d381‰Beatriz García Navarro‰female
2cdd8ffd1f43d51455f6fe77d7e2d381‰Eduardo Sorribes‰male
1e988d998c37ab43e9fa306c9a17b01f‰Albert Speer‰male
9e559adf41a50b348bdcf14a61af8f34‰Tauromaquias Integradas‰unknown
818c503e8da60b60c2ad8660b66a5343‰Robert Scholes‰male
6c19ade77cfb4287fe884ed4b6e5180e‰Jorge Malem‰male
6c19ade77cfb4287fe884ed4b6e5180e‰Raúl Letelier‰male
e6f997b5653bf0da2feec66528fd919c‰Francesco Sisci‰male
72efbf8e38da32bbd1451e088b779eb4‰Harvey Weinstein‰male
72efbf8e38da32bbd1451e088b779eb4‰Woody Allen‰male
61ab08b310b8eb957f30b69ceb798c87‰Ken Robinson‰male
61ab08b310b8eb957f30b69ceb798c87‰Barbara Oakley‰female
61ab08b310b8eb957f30b69ceb798c87‰Ramón y Cajal‰male
025eb42609b58afa7413389ecc4f45a6‰Edward Middleton Barry‰male
025eb42609b58afa7413389ecc4f45a6‰Renzo Piano‰male
06897822b0a284db70fdb48c9b1f6da9‰Mustafa el Waziri‰male
09d31dd0100c826068901a36a0a2c6f5‰Cardenal Cisneros‰unknown
09d31dd0100c826068901a36a0a2c6f5‰Enrique García Huete‰male
42131312eddca1c701fd44ea9caa666d‰López Rupérez‰unknown
42131312eddca1c701fd44ea9caa666d‰Francisco Avvisati‰male
42131312eddca1c701fd44ea9caa666d‰Aletta Grisay‰female
5a7ec8c4989eb32c2820c12434dd29c9‰Van Grieken‰male
d2f701db005a9ee6b8a7adff4eb5880d‰Daniel Innerarity‰male
d2f701db005a9ee6b8a7adff4eb5880d‰Marc Argemí‰male
d2f701db005a9ee6b8a7adff4eb5880d‰Sarah Stitzlein‰female
c9186aaca1c8537fb16d60f494638941‰Antonio G Valdecasas‰male
c9186aaca1c8537fb16d60f494638941‰Quentin D Wheeler‰male
8714da45cb9c4196510c01961fca8c54‰Julius Nisnevich‰male
efe84423222b2f06edba3274e3f09277‰Alberto Priego‰male
d5124a4ea3408c9aef91359bed8ce509‰Niklas Gustafson‰male
aa612968fb222cbe448b21d2f2283cdf‰Herbert T Schwarz‰male
ffc453f4f72dceb0696ae0aa155316ce‰Cédric Villani‰male
ffc453f4f72dceb0696ae0aa155316ce‰Henri Poincaré‰male
ffc453f4f72dceb0696ae0aa155316ce‰Lady Gaga‰unknown
722faba077e8af0903a46cb9aa119373‰Juan Castilla‰male
a846935301ec182a0759cb17e6cee6a2‰Manuel Lagares‰male
fbfd7b514e49914066bf0fb565b56933‰Marck Zuckerberg‰unknown
186d80f7974c202000a5971f310b8068‰Ray Vegas‰male
f08444e17fc784e75d23223517cb166b‰Ferran Bel‰male
f08444e17fc784e75d23223517cb166b‰Marta Pascal‰female
f08444e17fc784e75d23223517cb166b‰Helena Rakòsnik‰female
f08444e17fc784e75d23223517cb166b‰Carles Campuzano‰male
f08444e17fc784e75d23223517cb166b‰Josep Lluís Cleries‰male
f08444e17fc784e75d23223517cb166b‰Eduard Pujol‰male
f08444e17fc784e75d23223517cb166b‰Jordi Xuclá‰male
5e38e877a0f67c00a00c3bf6ffd3a903‰Octopus bimaculoides‰unknown
5e38e877a0f67c00a00c3bf6ffd3a903‰Gül Dölen‰female
5e38e877a0f67c00a00c3bf6ffd3a903‰Eric Edsinger‰male
ab6bf3dc1830ee98b6477c738b7064e0‰Javier Urra‰male
09313be6f12322fee2a748011f425c27‰Hassan Rohani‰male
09313be6f12322fee2a748011f425c27‰Ayatolá Ali Jamenei‰unknown
33ca417cf844fba957ad44b2a84462f8‰Janer-García Paine‰unknown
8d9bbb460f3ea473f74f4270012f1799‰Esteban González Pons‰male
b5ae1595221fd08d207a80bdb14f90c0‰Lalla Salma‰female
ad5aac4945e4448ee1db317724b0a38a‰Ricardo Costa‰male
ad5aac4945e4448ee1db317724b0a38a‰Luis BárcenasEl‰male
b0e9db3793eb6823ad3da729f49f4d7d‰Samuel Huntington‰male
b0e9db3793eb6823ad3da729f49f4d7d‰Matthias Matthijs‰male
980b587f3c311bef1af8457850977739‰Noeleen Pearson‰female
fc7e1314cfabfb8b15f63587db385631‰José Baselga‰male
5ec8c028c6181d5f3077fb2b91e7fceb‰Diana Ansorena‰female
297c9cdcc0bdc62d2db710273f75222e‰Javier Ramos‰male
4bccc22f5a1eeddf0c44da2f190b5b07‰Miguel García‰male
f8495ea4f189224f200b26bca86f1e09‰Anna Gabriel‰female
65360544ff0314de2b34d2bfce744407‰Nelsinho Piquet‰unknown
65360544ff0314de2b34d2bfce744407‰Pat Symonds‰andy
0c26d37e4749741a40590571b1eaa97f‰Mariano de Alba‰male
0c26d37e4749741a40590571b1eaa97f‰César Bátiz‰male
dd8ccd2005982c749f99483f041dda04‰Betty Hart‰female
dd8ccd2005982c749f99483f041dda04‰Todd Riesley‰male
dd8ccd2005982c749f99483f041dda04‰José Ramón Alonso‰male
b6744c149ca6cbc99e7bb1759ef49c61‰Javier Redondo‰male
18d3a3032eed70aae70698bda91e2c78‰Lisa Murkowski‰female
b5174eff9178bf1524e28b89cc6ce446‰Josep Albors‰male
b5174eff9178bf1524e28b89cc6ce446‰John Badham‰male
b5174eff9178bf1524e28b89cc6ce446‰Matthew Broderick‰male
2fd1cb51f60562887cad0e87552a4f45‰Emilio Lledó‰male
ee775d408a73ae14d4e5a93ee13d801f‰Enrique Álvarez‰male
ee775d408a73ae14d4e5a93ee13d801f‰Javier Ramos‰male
ee775d408a73ae14d4e5a93ee13d801f‰Pablo Chico‰male
91da62bf3f43d2608491aaa9c01c438e‰López Madrid‰unknown
ed5a17d6a1796c002ee69b5424250afd‰Steve Elliott‰male
21c5cf45a19a0cde4a6a020b8df2597c‰Mu-Ming Poo‰unknown
21c5cf45a19a0cde4a6a020b8df2597c‰Michael Donovan‰male
21c5cf45a19a0cde4a6a020b8df2597c‰Hua Hua‰andy
4d49c3d48add3ea4b213d5b4b1ea6722‰Pacto de Toledo‰unknown
6dc4caa6fc1f9c8f77691b8c84450536‰P - ¿Esto‰unknown
6dc4caa6fc1f9c8f77691b8c84450536‰P - ¿Cuál‰unknown
a7d422f1b77f4d5ac63bf73c215ee6fc‰Harits Abu Ulya‰unknown
fd83c13fd649e4fbf2b53f7bfc58a2f2‰Edward Zoratti‰male
2c4abf71df1c68066ca90971827d0c0e‰Lluís Botinas‰male
adb23c371ba526ab09856f81018066e1‰Alex Zumberge‰male
d4b47a07d46a94c535b734e8ad391415‰Blake Spears‰male
d4b47a07d46a94c535b734e8ad391415‰Lanz Lowen‰unknown
262b49ede73112edf5c72717451a1990‰Varun R Goswami‰unknown
c4aa6bd28c01a62ccdd6d08f413d0fdd‰Artur Mas‰male
900d3f149b4a8bd4d7a8a3428134ac8e‰Zinedine Zidane‰male
6341b15bdb0f332fe9e1e6c61a17e8dc‰Luis Vicente Moro‰male
6341b15bdb0f332fe9e1e6c61a17e8dc‰Ignacio González‰male
3a0b811199a76dfe21919caecb29a49f‰Pedro Miguel Echenique‰male
4ef60996012815bea4de4120e7870d6b‰Beatriz González‰female
59e4e9e44c1803803decc687c892213a‰Goretti Sanmartín‰female
d17ba88a99f2742612ef2655cb7e38bd‰Craig Federighi‰male
d17ba88a99f2742612ef2655cb7e38bd‰Eddy Cue‰male
7fcec9a986e07169d7ca705b38151dca‰Jesús Zamora Bonilla‰male
a0ac3173474939ae9295cb01a3f3f286‰Tom Hart‰male
a0ac3173474939ae9295cb01a3f3f286‰Stony Brook‰unknown
a0ac3173474939ae9295cb01a3f3f286‰Heather Lynch‰female
a0ac3173474939ae9295cb01a3f3f286‰Mike Polito‰male
e084d5e38e30da5493c01fa232b4c9dd‰Emilio Guerrero‰male
96c2e2c17f567853c8b4296ecc9c9dda‰Trevor Branch‰male
fca1d787ad72d8f435fc05dd67c8b023‰la Serna‰unknown
babf3dba7917d64a641aa36fa8ffdf9f‰Marta Gámez‰female
51607712faa3cee07c610001a04f643f‰Stephen Hawking‰male
0b979964811599e70cb940edda77bc7a‰Xosé Manuel Suárez‰unknown
b8fe7e544d8f0d7b3e4e88d89c05f83d‰Manuel Canalda‰male
7404b84410a038b38c6e17e16c9cddb0‰Allison Arieff‰female
32224a9b5129de89f06de4ef8cb66200‰Expressen Ebba Witt-Brattström‰unknown
c2b726f83850755ca4f64867405f41b4‰Daniel Guerra‰male
c2b726f83850755ca4f64867405f41b4‰Andrés de Blas Guerrero‰male
f92b8406abc4058fc30e354653143ea6‰Frank La Rue‰male
6870f1320484210b7a3c134d8bdebb92‰José María Martínez‰male
6870f1320484210b7a3c134d8bdebb92‰Adam Alter‰male
6870f1320484210b7a3c134d8bdebb92‰Sean Parker‰male
8b4359a98cc89459fccb6905152502ea‰Kim Jin-hyok‰female
8b4359a98cc89459fccb6905152502ea‰Kim Yu-song‰female
8b4359a98cc89459fccb6905152502ea‰Kim Kyong-min‰female
07d52a5e43558d1b129eadc38055fd46‰Pujol Jr‰unknown
8aaf7d27808c3dcc9448214dcf28f486‰Antón Costas‰male
82a01994b0bb3e229efd05849d4f236a‰Charles Scicluna‰male
23c65defecdbf09c64f0f4afec9cb10f‰Pablo Scarpellini‰male
23c65defecdbf09c64f0f4afec9cb10f‰Janet Napolitano‰female
3622a3577fd1f3bb442c5ef300495275‰Enrique Dans‰female
3622a3577fd1f3bb442c5ef300495275‰Ciencia Cognitiva‰unknown
3622a3577fd1f3bb442c5ef300495275‰Moshe Vardi‰male
47b0d053e1f1813a36720893fa81e9ed‰Jacques Gréber‰male
3927e8837ad99c6d2f02331e868f9508‰Jane Doe‰female
5588a469a1a30c18f602c947d604b9eb‰Sánchez Corbí‰unknown
d47964c8e45b522b7132a6d9529fe992‰Nuria Plaza‰female
82ca39130b6b7e812cf55fa39212a1ce‰Santos Juliá‰male
2c28390458bc7d16f302042657e16d02‰Robert Egnell‰male
bb6f8f3bdd215d774412dea89f63913c‰Fadi al Batash‰male
3a6ab834616fdf2cf7ab4d84b82fd5b4‰Xu Bin‰andy
3a6ab834616fdf2cf7ab4d84b82fd5b4‰Jiang Jianguo‰andy
72a5a36248d0a9caad7c6d0606386921‰Lorenzo Lotto‰male
72a5a36248d0a9caad7c6d0606386921‰Miguel Falomir‰male
7e5ca1a3a17379dd1bb411c45a58138a‰Miguel Ángel Hernández‰male
73e33fa9f496c17241d45690b0b05ce5‰Mark Zuckerberg‰male
b9422f3bdbf57f5403d0bb7e3129ba6b‰Josep Fontana‰male
b9422f3bdbf57f5403d0bb7e3129ba6b‰Pierre Vilar‰male
b9422f3bdbf57f5403d0bb7e3129ba6b‰Jaume Vicens Vives‰male
b9422f3bdbf57f5403d0bb7e3129ba6b‰Vicens Vives‰unknown
ad5058641f6cd9c5c2d134fb88ef1c1c‰Ramiro Reig‰male
d813639cb2d1ad9f82ee2a773cc8bff6‰Andy Rubin‰male
3e4a32371794475e51b318a4a0062d88‰Michael Ergatoudis‰male
0058c1a5b6434d2a172fca2233b2be30‰Shmuel Bialy‰male
0058c1a5b6434d2a172fca2233b2be30‰Abraham Loeb‰male
568c428b6ccfcc2e8f4f4dd35aa9ff57‰Francisco Íñiguez Almech‰male
5c8c4ed44bce7444b624fd09b39792d4‰Chris Lim‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Gian Antonio Bernansconi‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Gino Pollini‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Aimaro Oreglia‰unknown
a0bdfa855dd7756deb17ba5bbea01a8a‰Maurizio Gjivovich © Guelpa Foundation“Hay‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Roberto Gabetti‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Maurizio Gjivovich © Guelpa FoundationEl‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Eduardo Vittoria‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Annibale Fiocchi Marcello Nizzoli‰male
a0bdfa855dd7756deb17ba5bbea01a8a‰Maurizio Gjivovich © Fondazione Guelpa“La ciudad‰male
c87bbacf295dcbda2f95878314969308‰Caroline Chan‰female
0ac67f71ebf3a9f80c1b10e96ffe4243‰Karla Rothstein‰female
e23698e238c1fb6519bdc7c3c26436a4‰David Eagleman‰male
559465a7665fbaed0a5812399ad8bc3e‰Catherine Lord‰female
25471c62ab3246c577e8c41239e77ad7‰J Delgado Úbeda‰unknown
25471c62ab3246c577e8c41239e77ad7‰Íñigo Fernández de Pinedo‰unknown
743b47f588c1b664d5e275666e1f11ae‰Alicia López de los Mozos‰female
743b47f588c1b664d5e275666e1f11ae‰Cancio Álvarez‰unknown
743b47f588c1b664d5e275666e1f11ae‰Enrique Álvarez‰male
743b47f588c1b664d5e275666e1f11ae‰Álvarez Conde‰unknown
3142f335b8a26b4eb910e23674ce1a32‰James Millward‰male
5d2602d5c6ab5faa159238810b1b86e0‰Juan de Villanueva‰male
49cc7490348f009a751893f6cd52bdc8‰Del Brío‰female
d0d5768a6596e518b68057afe574c2c7‰Alejandro Herrera‰male
d0d5768a6596e518b68057afe574c2c7‰Oriol Lizandra‰male
d0d5768a6596e518b68057afe574c2c7‰Steven Barrett‰male
d0d5768a6596e518b68057afe574c2c7‰Manuel Martín‰male
8583fce1dc26d09be98e1c0bc8b38d90‰Brett Perlmutter‰male
27d9e53700f02edcee2c6df652735641‰Luis Tó‰male
27d9e53700f02edcee2c6df652735641‰Mario Iceta‰male
27d9e53700f02edcee2c6df652735641‰Jesuïtes Educació‰unknown
b49643c15136768a21e1930df10d6e6e‰Jonathan Levitt‰male
b49643c15136768a21e1930df10d6e6e‰Vera Tobin‰female
b49643c15136768a21e1930df10d6e6e‰Nicholas Christenfeld‰male
167cd1a5fa7c2bce36c92f60cef12a69‰Miguel Bartolomé‰male
f27ac719a42ed34a9acadee826810287‰Leif Engqvist‰male
f27ac719a42ed34a9acadee826810287‰Carlos Moedas‰male
f27ac719a42ed34a9acadee826810287‰MÓNICA TORRESLos‰female
f27ac719a42ed34a9acadee826810287‰Klaus Reinhold‰male
37ad7d8f9ee6b2c21a1cd936d8431407‰Miquel Serra‰male
37ad7d8f9ee6b2c21a1cd936d8431407‰Antonio Pérez‰male
389f2d2f39733263e8f2ddf88be6fe2c‰Víctor de Vega‰male
af2ef6284a9fab1d7d9c8c8ce3237b33‰Prado de Carvajal‰unknown
af2ef6284a9fab1d7d9c8c8ce3237b33‰José Lipperheide‰male
18f7611fc3402f95f941393aef35648f‰Lola Pons Rodríguez‰female
060f0684ac62b3fec0af0ec4a7580a22‰Robert Cama‰male
11a17ac4a0d29268f8fc7a7c7cc9cd95‰Alfred Rényi‰male
3a72cf28607bb9a101002ed3968edbe2‰Olga Carmona‰female
caecfb5c6cff19c7ba0075962129b118‰Chiqui de La Línea‰unknown
caecfb5c6cff19c7ba0075962129b118‰José Miguel Vizcaya‰male
032f18a6e2dc31cc4b56e4e742c70993‰Txumari Alfaro‰unknown
2d30347c737caf447cc8759424efb293‰Javier Buceta‰male
2d30347c737caf447cc8759424efb293‰Luisma Escudero‰unknown
2d30347c737caf447cc8759424efb293‰Alberto Márquez‰male
41fcd258b34223d55f0968a1cff772af‰TONI FERRAGUT‰male
41fcd258b34223d55f0968a1cff772af‰José Miguel Bermúdez‰male
44f92ab3f56109617afa21c44bf19268‰Toño Pérez‰unknown
44f92ab3f56109617afa21c44bf19268‰Manuel Herrero‰male
44f92ab3f56109617afa21c44bf19268‰Emilio Tuñón‰male
44f92ab3f56109617afa21c44bf19268‰José Polo‰male
44f92ab3f56109617afa21c44bf19268‰José Luis Hernández‰male
44f92ab3f56109617afa21c44bf19268‰Luis Mansilla‰male
8c51e30fc4c52facd02bed22e6a99dfd‰Rafael Duque‰male
7b8e0de8f28cca0e73db035f1cbbc5b5‰Nazif Karaman‰male
7b8e0de8f28cca0e73db035f1cbbc5b5‰Salah Muhammed Al Tubaigy‰male
9f7f843bb3a0dcc21f70393d52fd0e8f‰Pablo Simón‰male
1d5761a20109a5750e73012a0ed850ba‰Hans-Dieter Pötsch‰unknown
1d5761a20109a5750e73012a0ed850ba‰Martin Winterkorn‰male
1d5761a20109a5750e73012a0ed850ba‰Martin Mülller‰male
1d5761a20109a5750e73012a0ed850ba‰Herbert Diess‰male
24289c556ab91913e141df70031c3f70‰Claudi Mans‰male
5699ec27826e91a037b7fab31f5a3f36‰Díez Sevillano‰unknown
5699ec27826e91a037b7fab31f5a3f36‰Juan Javier Pérez‰male
fc25eb4330fa8d065c3c6cfd611b4ce7‰José Antonio Campo-Cossío‰male
1983c158b99f75f00c8d0e6e6197d14c‰Cervantes Alcalá‰unknown
1983c158b99f75f00c8d0e6e6197d14c‰Juan del Coso‰male
1983c158b99f75f00c8d0e6e6197d14c‰Ángel Luis Clemente Remón‰male
498137fa8720f02593891ee334918f11‰Paolo Rosso‰male
498137fa8720f02593891ee334918f11‰Antonio Reyes‰male
db4c81175ee8c684cd9c65e1f2d98e18‰Carlos Jimenez‰male
b7f4901fb9faf09d556dc7ef285e6262‰Santiago Pascual‰male
b7f4901fb9faf09d556dc7ef285e6262‰Mónica Carrera‰female
bf96dede703e8f7cb88090f7a247084a‰Luis Camarero‰male
9341c1693c7142cb08d9f30b2a473f4f‰Noam Chomsky‰male
a53c59e69b47231f2a849714f813aff8‰Reina Sofía‰female
ea658c6d27305ead9660858862653ae4‰Bachar el Asad‰male
c44200dd59bc7b10c99898dab3558d48‰Pier Paolo Rossi‰male
